
@relation 'Luv'
@attribute x real
@attribute y real
@attribute L real
@attribute U real
@attribute V real
@data
56,93,71.206748,3.894455,-6.864317
56,94,71.419069,1.943339,-6.166448
56,95,72.511826,1.818751,-7.108284
56,96,72.118665,2.586450,-7.533943
56,97,71.435219,4.950990,-8.215210
56,98,71.624199,6.090774,-8.472835
56,99,71.396716,5.047629,-7.129749
57,0,54.508877,-13.987987,-15.364870
57,1,57.001411,-14.819237,-14.165179
57,2,57.382289,-14.696461,-14.047822
57,3,54.916928,-13.861847,-15.226314
57,4,55.320336,-13.738620,-15.090957
57,5,57.759254,-14.576295,-13.932959
57,6,56.616516,-14.944715,-14.285119
57,7,57.001411,-14.819237,-14.165179
57,8,57.572348,-15.670144,-13.504288
57,9,58.132405,-14.458650,-13.820507
57,10,57.759254,-14.576295,-13.932959
57,11,57.382289,-14.696461,-14.047822
57,12,58.867640,-14.230590,-13.602513
57,13,61.673335,-13.404051,-12.812454
57,14,61.673335,-13.404051,-12.812454
57,15,62.010069,-13.309319,-12.721903
57,16,62.579108,-11.752875,-12.909749
57,17,61.234452,-12.089750,-13.279784
57,18,58.867640,-14.230590,-13.602513
57,19,61.673335,-13.404051,-12.812454
57,20,64.762676,-13.452334,-11.593014
57,21,63.925978,-12.737080,-10.976619
57,22,65.402776,-11.031364,-10.968788
57,23,64.151986,-11.320079,-11.255865
57,24,59.123688,-12.053152,-11.725591
57,25,52.667653,-11.457018,-10.653511
57,26,45.399281,-10.001912,-10.025874
57,27,38.982118,-4.673843,-4.598236
57,28,32.382822,-2.095454,1.045622
57,29,29.113690,-0.000000,-0.000000
57,30,28.238873,-0.243778,-3.382096
57,31,22.549295,-2.678683,5.833203
57,32,18.397923,-8.568901,8.264945
57,33,10.382646,-0.000000,-0.000000
57,34,26.595663,13.644674,-4.051246
57,35,34.322771,24.548334,-14.311393
57,36,49.378603,26.720600,-19.223826
57,37,60.079504,21.829388,-20.763890
57,38,65.038949,18.087702,-17.973990
57,39,64.966276,23.316745,-18.663599
57,40,64.109087,26.489532,-18.425998
57,41,66.429755,22.210752,-18.219565
57,42,66.815445,20.808374,-17.779519
57,43,65.385190,24.103268,-17.741956
57,44,66.128362,22.343171,-18.328189
57,45,68.871397,16.837000,-16.117212
57,46,67.766513,15.492574,-16.819696
57,47,65.785470,18.711433,-17.527350
57,48,64.412746,18.315742,-18.200597
57,49,65.038949,18.087702,-17.973990
57,50,64.906690,17.229819,-18.205740
57,51,63.776635,18.551376,-18.434750
57,52,63.980495,19.861648,-18.077879
57,53,63.660248,19.990300,-18.194978
57,54,61.464207,21.219627,-20.183891
57,55,61.971895,20.123098,-19.549523
57,56,61.928645,16.044273,-18.571543
57,57,59.755113,18.208385,-19.768148
57,58,59.216958,19.345423,-20.441175
57,59,61.151381,17.691609,-19.207104
57,60,60.560842,16.501602,-19.100910
57,61,58.779224,17.123470,-19.820734
57,62,59.323630,15.994300,-19.144792
57,63,57.856748,16.493695,-19.742555
57,64,54.909421,16.626683,-19.806614
57,65,50.985651,18.332666,-20.016193
57,66,49.625086,19.773370,-18.885749
57,67,48.631145,17.963414,-17.326216
57,68,49.424064,17.218775,-15.471615
57,69,48.242292,19.836867,-14.634741
57,70,44.015115,21.950963,-16.194426
57,71,40.767156,23.500921,-14.599791
57,72,39.135980,25.997841,-15.956830
57,73,41.489734,16.969275,-13.562205
57,74,40.691582,12.410890,-14.821071
57,75,44.906053,10.950464,-15.233117
57,76,49.146021,21.013611,-16.467729
57,77,41.820212,32.115764,-14.347800
57,78,48.124659,28.719498,-12.896962
57,79,50.744736,28.277842,-18.938055
57,80,50.250042,28.736818,-18.344806
57,81,49.408424,29.940390,-18.570740
57,82,50.711697,28.438070,-18.154093
57,83,54.553379,21.254531,-15.474406
57,84,59.605848,13.858915,-10.946224
57,85,63.046250,9.232033,-9.045558
57,86,65.665718,7.432387,-8.237399
57,87,64.737392,7.577535,-8.398268
57,88,66.509766,6.857114,-8.188757
57,89,67.984152,3.965111,-4.466619
57,90,69.046545,2.933282,-5.710139
57,91,70.649841,1.886757,-7.374073
57,92,70.160286,2.867990,-5.583038
57,93,68.983845,4.690867,-4.775876
57,94,70.473631,2.760660,-6.668227
57,95,71.589958,2.613446,-7.612579
57,96,70.452369,4.365627,-6.880905
57,97,70.021290,4.676873,-8.535474
57,98,69.803594,5.113563,-8.484968
57,99,69.723036,6.324046,-8.797337
58,0,54.916928,-13.861847,-15.226314
58,1,57.759254,-14.576295,-13.932959
58,2,57.001411,-14.819237,-14.165179
58,3,53.255478,-14.385042,-15.801009
58,4,57.650181,-13.054799,-14.339825
58,5,58.024429,-12.949246,-14.223882
58,6,57.382289,-14.696461,-14.047822
58,7,58.867640,-14.230590,-13.602513
58,8,59.229903,-14.120018,-13.496821
58,9,57.382289,-14.696461,-14.047822
58,10,57.759254,-14.576295,-13.932959
58,11,58.867640,-14.230590,-13.602513
58,12,59.229903,-14.120018,-13.496821
58,13,59.944144,-13.905422,-13.291696
58,14,60.645198,-13.699103,-13.094483
58,15,61.234452,-12.089750,-13.279784
58,16,61.673335,-13.404051,-12.812454
58,17,59.484864,-12.548221,-13.783384
58,18,58.024429,-12.949246,-14.223882
58,19,60.544200,-12.267846,-13.475410
58,20,61.234452,-12.089750,-13.279784
58,21,64.559742,-12.570451,-10.833020
58,22,65.798188,-12.253550,-10.559920
58,23,65.646317,-13.161873,-10.176621
58,24,63.166043,-13.362790,-9.978087
58,25,58.209809,-13.317838,-11.477107
58,26,54.622380,-12.124522,-11.192043
58,27,46.981845,-9.615397,-9.638434
58,28,38.498942,-7.351442,-4.016329
58,29,33.239201,-2.040030,1.017966
58,30,29.113690,-0.000000,-0.000000
58,31,26.852645,0.266034,3.690867
58,32,22.746277,-2.880343,1.437278
58,33,16.284134,3.466516,-1.729776
58,34,0.752750,2.478033,0.533283
58,35,0.000000,0.000000,0.000000
58,36,25.365643,7.422034,-5.595875
58,37,45.327809,16.483659,-14.847196
58,38,55.820836,19.613753,-18.756966
58,39,59.931442,19.061555,-20.141227
58,40,61.731731,19.582672,-17.327849
58,41,63.106713,18.881710,-18.074510
58,42,62.801100,20.652031,-19.644000
58,43,63.011915,20.254204,-18.435180
58,44,64.230896,19.301887,-18.080439
58,45,64.389988,18.398488,-17.611946
58,46,61.342730,20.955428,-19.073427
58,47,59.414793,25.374336,-19.131091
58,48,60.434449,18.036590,-18.849403
58,49,60.108998,18.075547,-19.623931
58,50,61.492657,17.568254,-19.073182
58,51,61.466179,19.442192,-19.319965
58,52,60.780106,19.717632,-19.593674
58,53,61.466179,19.442192,-19.319965
58,54,59.858222,16.743246,-19.380618
58,55,60.012008,15.109820,-20.268144
58,56,58.806908,16.269665,-22.542508
58,57,56.746373,16.000090,-23.058106
58,58,57.454967,15.934379,-21.374198
58,59,54.323993,17.781854,-21.284451
58,60,48.872082,20.393241,-21.548343
58,61,47.852477,19.634645,-17.373839
58,62,45.900902,18.706454,-16.808342
58,63,42.944853,22.203543,-18.550936
58,64,38.271986,16.476518,-10.724449
58,65,40.227523,17.521334,-14.003423
58,66,43.860063,15.988992,-12.778742
58,67,40.859574,21.519985,-11.897935
58,68,39.036465,28.019286,-10.299396
58,69,37.244174,31.247475,-10.433648
58,70,35.932523,28.268351,-12.782293
58,71,41.441602,20.052629,-13.967020
58,72,44.783644,14.026123,-13.742813
58,73,55.722603,7.364497,-17.788552
58,74,59.693234,5.752780,-16.546816
58,75,52.105855,15.475870,-15.459420
58,76,46.940153,24.342239,-16.040964
58,77,44.968363,23.485602,-16.319763
58,78,46.572524,22.601210,-15.705213
58,79,47.774412,24.793360,-18.050858
58,80,49.721074,23.704831,-17.258352
58,81,49.245245,23.965291,-17.447981
58,82,53.453661,20.930116,-13.792455
58,83,57.019784,14.668010,-11.585274
58,84,60.791526,8.241412,-9.134050
58,85,63.652627,5.020665,-7.913347
58,86,64.605963,4.920705,-7.755795
58,87,64.761769,5.776917,-8.159865
58,88,65.843021,4.795166,-7.557926
58,89,66.447769,4.735452,-7.463807
58,90,67.001087,4.783732,-6.180615
58,91,67.902844,3.002585,-5.845050
58,92,68.845329,2.760296,-8.040329
58,93,68.313850,3.841294,-5.613005
58,94,69.125685,3.873319,-4.363218
58,95,69.327152,3.948960,-8.264676
58,96,69.346288,4.463512,-7.035187
58,97,69.606481,3.926936,-8.218583
58,98,69.185983,4.755529,-8.679023
58,99,68.597677,6.468173,-8.997832
59,0,55.719231,-13.618199,-14.958682
59,1,56.113738,-13.500482,-14.829379
59,2,56.227498,-15.072993,-14.407735
59,3,55.320336,-13.738620,-15.090957
59,4,57.272090,-13.162618,-14.458257
59,5,53.678298,-14.249463,-15.652084
59,6,56.616516,-14.944715,-14.285119
59,7,58.867640,-14.230590,-13.602513
59,8,59.177880,-14.089066,-12.141740
59,9,56.171054,-15.049226,-12.969190
59,10,55.777179,-15.181532,-13.083209
59,11,58.448790,-14.314021,-12.335602
59,12,60.245704,-13.768281,-11.865292
59,13,60.595080,-13.665513,-11.776728
59,14,60.595080,-13.665513,-11.776728
59,15,60.941297,-13.564716,-11.689863
59,16,59.072893,-12.607052,-12.535537
59,17,58.341732,-12.808706,-12.736047
59,18,60.143643,-12.319515,-12.249632
59,19,60.595080,-13.665513,-11.776728
59,20,60.941297,-13.564716,-11.689863
59,21,64.559742,-12.570451,-10.833020
59,22,63.282001,-12.909576,-11.125273
59,23,63.282001,-12.909576,-11.125273
59,24,65.073110,-12.840402,-9.588017
59,25,60.818159,-14.047793,-10.489584
59,26,60.493950,-12.227403,-12.158043
59,27,53.973664,-11.813535,-13.552031
59,28,46.202159,-11.180740,-9.174801
59,29,37.450440,-9.364027,-3.273762
59,30,31.239646,-4.598074,-2.512075
59,31,27.936130,0.256376,3.556871
59,32,26.456890,-2.540025,1.267461
59,33,15.280085,-0.000000,-0.000000
59,34,6.842763,-2.297115,-5.696612
59,35,5.323802,-4.511927,2.251431
59,36,14.530522,-9.996317,9.641729
59,37,17.365703,2.263810,5.614019
59,38,33.810207,16.389417,-7.455913
59,39,36.792613,20.652113,-11.604385
59,40,44.260308,19.453381,-17.479479
59,41,49.177881,23.217907,-18.434643
59,42,50.846307,25.586587,-20.178450
59,43,51.970187,23.866663,-19.150368
59,44,51.045077,22.252815,-17.668376
59,45,49.654683,22.966550,-18.235070
59,46,47.197096,24.299187,-19.293162
59,47,43.811224,23.078406,-18.815012
59,48,46.311340,22.862071,-19.226150
59,49,47.849575,22.061128,-18.552586
59,50,49.859759,20.821182,-19.343137
59,51,52.068135,21.285773,-20.355947
59,52,52.937733,20.882698,-19.970479
59,53,53.245139,19.362809,-21.555018
59,54,52.602120,18.560173,-21.342445
59,55,51.343559,16.652489,-22.417328
59,56,49.661026,18.652535,-22.219919
59,57,45.477606,21.041354,-20.909073
59,58,39.754362,24.363605,-17.974364
59,59,33.744412,22.169083,-13.863527
59,60,32.910737,19.036099,-12.390462
59,61,29.795284,18.465181,-13.921903
59,62,29.234671,16.984324,-11.708489
59,63,32.614608,10.972478,-6.228461
59,64,34.681334,12.169791,-6.779060
59,65,28.578123,19.968763,2.592649
59,66,26.567530,32.468394,-0.178325
59,67,38.495576,32.642573,-2.766038
59,68,52.780193,22.178890,-7.596228
59,69,59.657285,13.688329,-12.299397
59,70,60.663185,12.819122,-12.805496
59,71,59.199318,11.893148,-16.134816
59,72,58.656606,10.329828,-17.989611
59,73,56.806393,11.887598,-22.518840
59,74,55.058561,12.832346,-19.089363
59,75,52.785109,19.333722,-15.151251
59,76,52.877487,18.625441,-11.431834
59,77,50.230000,17.347519,-11.843528
59,78,45.858432,21.140999,-10.037594
59,79,41.612386,23.271441,-8.150636
59,80,44.053781,22.996120,-14.114448
59,81,50.758016,16.912655,-13.358168
59,82,54.475700,12.224591,-11.451004
59,83,57.541877,8.851083,-9.809756
59,84,58.996934,6.668932,-7.825350
59,85,61.115234,4.473000,-6.536071
59,86,62.370772,3.264712,-7.885739
59,87,63.723990,3.067563,-8.935351
59,88,64.700064,1.205162,-8.520233
59,89,64.585137,3.217480,-6.263379
59,90,65.339974,4.085698,-5.970135
59,91,65.778240,4.347954,-7.663649
59,92,67.066815,2.958000,-7.144894
59,93,67.361472,2.940146,-7.101768
59,94,68.233177,2.888223,-6.976349
59,95,67.654062,2.922570,-7.059314
59,96,67.611413,4.088184,-8.556056
59,97,68.845329,2.760296,-8.040329
59,98,68.149584,4.141015,-7.298900
59,99,66.894713,5.526915,-7.806739
60,0,54.096048,-14.117153,-15.506750
60,1,56.113738,-13.500482,-14.829379
60,2,55.719231,-13.618199,-14.958682
60,3,56.113738,-13.500482,-14.829379
60,4,55.320336,-13.738620,-15.090957
60,5,54.508877,-13.987987,-15.364870
60,6,56.227498,-15.072993,-14.407735
60,7,56.616516,-14.944715,-14.285119
60,8,56.946159,-14.793387,-12.748713
60,9,56.057116,-13.467848,-13.391450
60,10,57.217246,-13.127524,-13.053057
60,11,58.078828,-14.430054,-12.435598
60,12,58.078828,-14.430054,-12.435598
60,13,59.537181,-13.979991,-12.047740
60,14,59.893096,-13.873085,-11.955611
60,15,58.815111,-14.200384,-12.237672
60,16,59.072893,-12.607052,-12.535537
60,17,60.941297,-13.564716,-11.689863
60,18,61.624536,-13.368800,-11.521025
60,19,60.595080,-13.665513,-11.776728
60,20,61.864082,-11.876126,-11.808758
60,21,62.199179,-11.792344,-11.725451
60,22,61.864082,-11.876126,-11.808758
60,23,63.187622,-11.549940,-11.484422
60,24,66.102006,-12.177525,-10.494403
60,25,63.811885,-13.182584,-9.843527
60,26,62.627389,-13.088281,-11.279279
60,27,59.944144,-13.905422,-13.291696
60,28,55.660474,-12.956492,-11.165705
60,29,46.503920,-12.497331,-9.400092
60,30,39.560120,-8.863366,-4.266800
60,31,34.246920,-6.173250,-1.328510
60,32,29.113690,-0.000000,-0.000000
60,33,21.336501,-3.023268,1.508597
60,34,3.286949,0.260435,3.613183
60,35,5.323802,-4.511927,2.251431
60,36,15.280085,-0.000000,-0.000000
60,37,19.106127,2.122375,5.263274
60,38,15.721142,-3.254904,13.996885
60,39,17.882920,-0.818710,16.340986
60,40,17.631533,-2.992608,12.868948
60,41,24.406942,5.944265,3.247543
60,42,23.578919,12.416218,-3.138472
60,43,24.216089,14.693074,-4.362527
60,44,20.780707,13.562120,-3.428124
60,45,15.546403,15.829924,-4.001362
60,46,19.677709,9.449386,-2.388540
60,47,16.824738,7.790928,4.256434
60,48,18.605327,16.440065,-9.332104
60,49,25.183594,15.405294,-12.231555
60,50,30.554436,13.050179,-11.946105
60,51,34.622403,14.438116,-11.355025
60,52,37.369830,14.719530,-13.674626
60,53,35.127946,15.608688,-14.500665
60,54,33.459713,14.916690,-17.813494
60,55,30.148922,13.221110,-18.674749
60,56,25.615142,11.392057,-12.832929
60,57,21.112683,6.913197,-6.667973
60,58,11.766040,3.898276,-1.945222
60,59,11.766040,3.898276,-1.945222
60,60,16.284134,3.466516,-1.729776
60,61,18.133785,3.274907,-1.634163
60,62,23.116482,6.219663,3.398002
60,63,18.236274,15.372243,8.398349
60,64,22.810186,18.474665,3.975827
60,65,39.000943,16.989911,1.203011
60,66,54.683324,8.399783,-3.772060
60,67,66.660813,4.921058,-5.010239
60,68,72.323595,3.677726,-8.323821
60,69,72.711420,6.811860,-11.731792
60,70,70.911349,11.047296,-11.843860
60,71,67.455881,13.068378,-12.986221
60,72,62.547901,14.923236,-14.253336
60,73,59.038702,16.233539,-13.986589
60,74,59.909388,15.071618,-12.592253
60,75,61.007484,13.446019,-10.620106
60,76,58.122713,15.580743,-13.786718
60,77,51.181881,15.909455,-14.981568
60,78,44.097822,20.119853,-13.736261
60,79,40.866894,15.537747,-8.927134
60,80,44.741699,15.290582,-9.739359
60,81,48.985288,10.982048,-10.202459
60,82,51.862253,7.688536,-10.860017
60,83,55.035722,6.069322,-9.566193
60,84,55.380094,6.163246,-7.962958
60,85,57.519046,4.845165,-7.079888
60,86,59.566064,3.586717,-6.982163
60,87,59.899578,0.981431,-7.474165
60,88,61.141953,2.514393,-6.276656
60,89,61.456828,4.439780,-6.487530
60,90,61.262079,4.784837,-8.433693
60,91,63.354972,3.196803,-7.721709
60,92,64.428646,2.342475,-5.847497
60,93,65.300233,0.094325,-4.977939
60,94,68.399869,0.389695,-6.333062
60,95,68.441153,0.303157,-7.490551
60,96,66.537719,1.160077,-8.201493
60,97,66.664814,2.045100,-7.992933
60,98,64.852511,4.432754,-7.813116
60,99,66.146508,4.765066,-7.510483
61,0,53.040877,-13.314302,-16.406469
61,1,54.508877,-13.987987,-15.364870
61,2,56.113738,-13.500482,-14.829379
61,3,57.272090,-13.162618,-14.458257
61,4,54.096048,-14.117153,-15.506750
61,5,55.719231,-13.618199,-14.958682
61,6,55.834243,-15.204173,-14.533125
61,7,55.436634,-15.338362,-14.661392
61,8,56.560677,-14.919879,-12.857722
61,9,56.171054,-15.049226,-12.969190
61,10,58.078828,-14.430054,-12.435598
61,11,58.448790,-14.314021,-12.335602
61,12,57.327610,-14.669648,-12.642077
61,13,59.537181,-13.979991,-12.047740
61,14,58.815111,-14.200384,-12.237672
61,15,56.946159,-14.793387,-12.748713
61,16,59.537181,-13.979991,-12.047740
61,17,61.624536,-13.368800,-11.521025
61,18,60.595080,-13.665513,-11.776728
61,19,61.864082,-11.876126,-11.808758
61,20,61.257807,-11.539904,-11.858816
61,21,59.790082,-12.413453,-12.343037
61,22,61.574998,-12.003190,-13.184703
61,23,63.328783,-12.947107,-12.375676
61,24,64.917879,-12.528549,-11.975592
61,25,63.282001,-12.909576,-11.125273
61,26,63.833116,-11.395371,-11.330730
61,27,63.925978,-12.737080,-10.976619
61,28,60.017905,-12.803703,-11.034034
61,29,52.763627,-13.840643,-11.927653
61,30,45.480359,-12.846975,-10.604532
61,31,42.134400,-11.436934,-3.562369
61,32,37.088836,-7.650911,-4.179938
61,33,24.598236,-1.644273,-4.077632
61,34,13.037859,-0.000000,-0.000000
61,35,13.037859,-0.000000,-0.000000
61,36,13.202201,2.635936,6.536855
61,37,19.106127,2.122375,5.263274
61,38,19.690207,-0.921017,12.227218
61,39,20.689231,2.002157,4.965146
61,40,19.690207,-0.921017,12.227218
61,41,18.750733,0.355366,4.930227
61,42,17.889673,-3.191774,6.950528
61,43,16.010890,-3.430495,7.470376
61,44,12.684642,0.442306,6.136402
61,45,14.207077,-3.840929,1.916606
61,46,16.295484,-3.590496,1.791641
61,47,13.037859,-0.000000,-0.000000
61,48,11.394813,-4.081513,8.888058
61,49,8.836616,-4.375469,2.183339
61,50,7.084706,-0.000000,-0.000000
61,51,3.266404,8.185151,-1.086964
61,52,3.266404,8.185151,-1.086964
61,53,2.258250,7.434099,1.599850
61,54,0.000000,0.000000,0.000000
61,55,0.000000,0.000000,0.000000
61,56,0.752750,2.478033,0.533283
61,57,0.752750,2.478033,0.533283
61,58,4.053160,-0.353521,-4.904628
61,59,2.534199,-2.401085,3.102219
61,60,1.760904,3.526441,-1.759678
61,61,5.269250,17.346230,3.732983
61,62,22.326124,15.191845,1.186478
61,63,43.002054,6.675589,3.647089
61,64,57.225733,-0.110630,-1.534835
61,65,65.233408,0.233000,-3.093260
61,66,67.927097,-0.346345,-4.805074
61,67,69.746825,2.098125,-5.237529
61,68,71.587936,3.685547,-4.151697
61,69,71.624730,5.117808,-6.005255
61,70,70.838084,6.691959,-7.416774
61,71,70.115297,8.655742,-9.320655
61,72,68.122691,9.663628,-7.285934
61,73,66.227221,10.196864,-10.491427
61,74,66.529632,8.470426,-9.607840
61,75,65.358627,7.479962,-8.290127
61,76,61.282753,8.458990,-10.929075
61,77,56.393692,8.304830,-12.386511
61,78,52.239319,7.783295,-9.132948
61,79,46.030294,4.565386,-5.898511
61,80,46.442074,6.490147,-7.311023
61,81,44.830935,6.761828,-7.617066
61,82,47.974104,6.245359,-7.035274
61,83,51.736815,5.695604,-6.415987
61,84,53.107119,5.364056,-7.838107
61,85,52.925065,4.174067,-8.125541
61,86,55.838473,2.450919,-4.883044
61,87,57.224972,1.269886,-4.963136
61,88,58.871534,2.286389,-4.555247
61,89,59.207039,3.615398,-7.037997
61,90,60.099310,2.572694,-6.422191
61,91,61.241395,1.056276,-5.901383
61,92,62.633428,0.924775,-7.042695
61,93,62.633428,0.924775,-7.042695
61,94,63.308221,3.306086,-6.435867
61,95,63.838975,2.270242,-7.203752
61,96,64.656679,-0.462083,-6.410777
61,97,65.497719,0.870279,-6.627675
61,98,64.987933,2.987381,-8.701794
61,99,64.897494,4.323063,-9.047628
62,0,53.466305,-13.188253,-16.251145
62,1,55.320336,-13.738620,-15.090957
62,2,55.719231,-13.618199,-14.958682
62,3,54.916928,-13.861847,-15.226314
62,4,55.719231,-13.618199,-14.958682
62,5,56.890056,-13.272781,-14.579265
62,6,56.616516,-14.944715,-14.285119
62,7,55.834243,-15.204173,-14.533125
62,8,56.616516,-14.944715,-14.285119
62,9,58.501836,-14.343442,-13.710383
62,10,58.132405,-14.458650,-13.820507
62,11,57.001411,-14.819237,-14.165179
62,12,57.327610,-14.669648,-12.642077
62,13,59.537181,-13.979991,-12.047740
62,14,56.057116,-13.467848,-13.391450
62,15,54.858376,-13.832121,-13.753657
62,16,59.072893,-12.607052,-12.535537
62,17,59.537181,-13.979991,-12.047740
62,18,59.716589,-14.915619,-11.532599
62,19,62.462983,-14.065217,-10.875077
62,20,60.595080,-13.665513,-11.776728
62,21,59.433192,-12.509278,-12.438318
62,22,61.234452,-12.089750,-13.279784
62,23,63.234515,-11.593360,-12.734532
62,24,63.972010,-12.775376,-12.211525
62,25,61.961691,-13.273566,-11.438954
62,26,64.244112,-12.653052,-10.904205
62,27,66.102006,-12.177525,-10.494403
62,28,61.162383,-13.944340,-10.412335
62,29,56.834635,-13.238462,-13.163366
62,30,52.077162,-12.854820,-11.866175
62,31,46.243212,-13.963281,-8.808309
62,32,42.778014,-14.371620,-3.092834
62,33,36.562983,-5.761988,-1.240004
62,34,23.220087,0.302146,4.191863
62,35,20.689231,2.002157,4.965146
62,36,20.689231,2.002157,4.965146
62,37,22.350278,-2.462347,10.588695
62,38,20.358394,2.681967,12.737357
62,39,19.340314,-0.407316,21.495812
62,40,16.964465,3.107797,14.759735
62,41,18.865752,2.608241,10.694814
62,42,20.469341,2.444092,10.021739
62,43,20.469341,2.444092,10.021739
62,44,20.469341,2.444092,10.021739
62,45,17.365703,2.263810,5.614019
62,46,12.684642,0.442306,6.136402
62,47,13.881123,-3.721962,8.105086
62,48,11.766040,3.898276,-1.945222
62,49,15.280085,-0.000000,-0.000000
62,50,14.207077,-3.840929,1.916606
62,51,5.323802,-4.511927,2.251431
62,52,5.323802,-4.511927,2.251431
62,53,8.836616,-4.375469,2.183339
62,54,5.323802,-4.511927,2.251431
62,55,5.323802,-4.511927,2.251431
62,56,1.760904,3.526441,-1.759678
62,57,7.326649,3.122934,7.744561
62,58,6.297949,10.455087,5.711949
62,59,19.895341,14.406940,7.870973
62,60,36.061873,10.058419,3.516529
62,61,47.796779,4.081555,-1.031703
62,62,55.752854,2.644297,-2.550498
62,63,62.750367,0.734651,-3.159179
62,64,66.322351,1.040159,-4.065289
62,65,66.622333,1.033637,-4.039799
62,66,67.024744,1.962676,-3.207537
62,67,68.192265,1.915555,-3.130529
62,68,68.335113,2.731508,-3.529128
62,69,68.415591,3.690286,-2.151394
62,70,68.557687,4.497444,-2.552947
62,71,67.229724,7.190088,-3.270932
62,72,67.252663,5.459843,-3.041351
62,73,64.534960,7.493776,-4.742482
62,74,63.187329,7.229615,-4.983882
62,75,61.863779,7.440301,-5.129123
62,76,60.196078,5.654265,-5.756733
62,77,57.273952,6.037621,-6.147036
62,78,55.440912,2.473724,-4.928481
62,79,50.901284,5.652747,-8.259951
62,80,46.109735,1.661640,-6.494241
62,81,44.676816,3.310937,-5.410955
62,82,42.669856,4.982672,-6.437647
62,83,44.951067,4.694047,-6.064742
62,84,49.811932,2.831488,-5.641266
62,85,49.811932,2.831488,-5.641266
62,86,51.644771,2.707438,-5.394116
62,87,54.220862,2.545621,-5.071723
62,88,54.949694,5.506005,-9.704814
62,89,57.949210,3.360725,-5.158419
62,90,60.725971,0.104113,-5.494485
62,91,60.702291,-0.503104,-6.979891
62,92,60.897880,1.064263,-5.946010
62,93,61.290678,0.952005,-7.250072
62,94,60.947604,0.959145,-7.304445
62,95,62.540063,-0.734397,-3.487842
62,96,62.751617,0.099607,-5.256683
62,97,63.287941,0.911902,-6.944659
62,98,63.723990,3.067563,-8.935351
62,99,63.723990,3.067563,-8.935351
63,0,54.712308,-12.827948,-15.807161
63,1,54.508877,-13.987987,-15.364870
63,2,52.827431,-14.524023,-15.953670
63,3,52.610140,-13.443526,-16.565704
63,4,55.320336,-13.738620,-15.090957
63,5,55.320336,-13.738620,-15.090957
63,6,57.001411,-14.819237,-14.165179
63,7,56.616516,-14.944715,-14.285119
63,8,58.633462,-15.270600,-11.807067
63,9,58.815111,-14.200384,-12.237672
63,10,57.327610,-14.669648,-12.642077
63,11,56.171054,-15.049226,-12.969190
63,12,56.171054,-15.049226,-12.969190
63,13,57.595899,-13.018972,-12.945121
63,14,54.124399,-13.490280,-13.863092
63,15,54.944627,-13.244297,-13.610310
63,16,59.790082,-12.413453,-12.343037
63,17,59.893096,-13.873085,-11.955611
63,18,60.941297,-13.564716,-11.689863
63,19,59.893096,-13.873085,-11.955611
63,20,59.072893,-12.607052,-12.535537
63,21,57.970696,-12.912726,-12.839477
63,22,61.333656,-13.500556,-12.904699
63,23,62.178320,-14.196402,-12.234240
63,24,62.908172,-11.672410,-12.821363
63,25,63.490276,-13.271891,-9.910213
63,26,64.403152,-13.504685,-10.441680
63,27,65.625406,-13.662399,-11.483375
63,28,63.813102,-13.719279,-11.823063
63,29,59.072893,-12.607052,-12.535537
63,30,54.622380,-12.124522,-11.192043
63,31,48.807389,-13.129001,-9.159341
63,32,44.454321,-8.685936,-7.969711
63,33,40.213385,-8.704568,-4.190355
63,34,29.335261,-4.876614,-2.664251
63,35,28.088021,-0.000000,-0.000000
63,36,24.504058,0.288693,4.005223
63,37,25.706954,2.168416,10.298370
63,38,22.544077,-0.668927,13.351401
63,39,20.364258,0.334976,4.647336
63,40,19.346521,-2.782310,11.964614
63,41,19.346521,-2.782310,11.964614
63,42,19.690207,-0.921017,12.227218
63,43,21.118608,-0.709897,14.169139
63,44,21.118608,-0.709897,14.169139
63,45,19.346521,-2.782310,11.964614
63,46,18.750733,0.355366,4.930227
63,47,14.976442,0.407998,5.660426
63,48,13.037859,-0.000000,-0.000000
63,49,13.037859,-0.000000,-0.000000
63,50,13.037859,-0.000000,-0.000000
63,51,13.037859,-0.000000,-0.000000
63,52,7.084706,-0.000000,-0.000000
63,53,7.084706,-0.000000,-0.000000
63,54,7.595513,-0.389637,-5.405687
63,55,10.798757,-0.392361,-5.443475
63,56,9.714819,9.796439,5.352109
63,57,22.434028,9.226220,1.985522
63,58,36.336171,5.604144,-1.416571
63,59,50.641708,2.992413,-2.886266
63,60,58.165285,0.218070,-4.352556
63,61,62.350669,-0.389701,-5.406576
63,62,64.000266,0.191658,-3.825394
63,63,63.977273,0.239362,-3.177711
63,64,66.020773,-0.090935,-1.261603
63,65,67.490054,-0.617813,-2.533277
63,66,67.655228,0.751381,-1.636236
63,67,67.925996,0.220167,-2.922888
63,68,68.562081,0.649338,-2.792312
63,69,67.254370,3.780743,-2.204129
63,70,66.789257,4.115199,-3.969224
63,71,66.361713,3.852498,-2.245962
63,72,65.711644,4.010013,-1.013619
63,73,64.829439,3.980381,-2.320516
63,74,63.791572,3.006151,-3.883969
63,75,62.373363,0.198538,-3.962702
63,76,60.372407,4.665798,-5.255930
63,77,58.186312,4.963710,-4.787637
63,78,56.705017,0.841743,-3.619702
63,79,53.625347,2.848596,-9.038940
